customer_id,company_size,industry,region,customer_type,total_months_active,is_churned,latest_plan_type,avg_monthly_revenue,avg_session_duration,total_platform_uses,avg_engagement_count,engagement_rate,latest_satisfaction_score,latest_nps_score,session_duration_decay_ratio,revenue_trend_ratio,engagement_trend_ratio,outreach_volume_trend_ratio
CUST_02053,38,Retail,North America,SMB,20,0,Pro,99.0,21.61904761904762,35,0.19047619047619047,0.047619047619047616,7.0,27.0,0.74,1.0,0.0,0.0
CUST_02054,454,E-commerce,Asia-Pacific,Mid-market,11,0,Pro,199.0,33.666666666666664,35,0.25,0.08333333333333333,7.0,23.0,0.713,1.0,0.0,2.0
CUST_02055,3106,Education,Latin America,Enterprise,20,1,Enterprise,999.0,58.95652173913044,154,0.13043478260869565,0.13043478260869565,7.0,43.0,0.5,1.0,0.0,0.0
CUST_02056,2,Technology,Asia-Pacific,SMB,8,1,Basic,29.0,20.0,16,0.1111111111111111,0.0,7.0,23.0,0.575,1.0,0.0,0.0
CUST_02057,514,E-commerce,Latin America,Enterprise,2,0,Enterprise,999.0,25.0,13,0.3333333333333333,0.0,7.0,23.0,0.86,1.0,0.0,1.5
CUST_02058,296,Finance,Latin America,Mid-market,10,0,Basic,49.0,38.54545454545455,41,0.2727272727272727,0.2727272727272727,7.0,23.0,0.363,1.0,1.833,1.833
CUST_02059,34,Finance,Europe,SMB,23,1,Pro,99.0,23.192307692307693,58,0.15384615384615385,0.038461538461538464,7.0,23.0,0.539,1.0,12.997,3.25
CUST_02060,49,Retail,Latin America,SMB,3,1,Basic,29.0,16.5,5,0.25,0.25,7.0,23.0,0.788,1.0,0.0,0.0
CUST_02061,352,Healthcare,Europe,Mid-market,12,0,Pro,199.0,38.30769230769231,55,0.3076923076923077,0.15384615384615385,7.0,23.0,0.744,1.0,0.0,3.25
CUST_02062,373,Finance,North America,Mid-market,1,0,Pro,199.0,28.0,6,0.0,0.0,7.0,23.0,1.0,1.0,0.0,0.0
CUST_02063,15,Education,North America,SMB,11,1,Basic,29.0,24.666666666666668,17,0.08333333333333333,0.0,7.0,23.0,0.446,1.0,0.0,0.0
CUST_02064,30,Healthcare,Europe,SMB,9,1,Basic,29.0,21.6,18,0.2,0.1,7.0,23.0,0.509,1.0,0.0,0.0
CUST_02065,4,Technology,North America,SMB,11,1,Pro,99.0,23.083333333333332,14,0.25,0.16666666666666666,7.0,23.0,0.585,1.0,0.0,0.0
CUST_02066,22,Healthcare,Latin America,SMB,19,1,Basic,29.0,22.227272727272727,57,0.18181818181818182,0.09090909090909091,7.0,23.0,0.607,1.0,0.0,0.0
CUST_02067,16,Healthcare,North America,SMB,11,0,Basic,29.0,25.416666666666668,19,0.16666666666666666,0.0,7.0,23.0,0.787,1.0,0.0,0.0
CUST_02068,399,Technology,North America,Mid-market,3,0,Enterprise,499.0,35.0,9,0.5,0.25,7.0,15.0,0.871,1.0,0.0,0.0
CUST_02069,61,Retail,North America,Mid-market,8,0,Pro,199.0,39.44444444444444,36,0.2222222222222222,0.1111111111111111,7.0,23.0,0.456,1.0,0.0,0.0
CUST_02070,34,Technology,Asia-Pacific,SMB,21,0,Pro,99.0,24.40909090909091,27,0.5,0.22727272727272727,6.0,21.0,0.615,1.0,2.2,1.0
CUST_02071,13,Retail,North America,SMB,3,1,Basic,29.0,20.25,4,0.25,0.0,7.0,23.0,0.568,1.0,0.0,2.0
CUST_02072,47,E-commerce,Asia-Pacific,SMB,2,1,Basic,29.0,15.333333333333334,2,0.0,0.0,7.0,23.0,0.946,1.0,0.0,0.0
CUST_02073,47,E-commerce,Europe,SMB,1,0,Basic,29.0,18.0,1,1.0,0.25,7.0,23.0,1.0,1.0,1.0,1.0
CUST_02074,395,Healthcare,Europe,Mid-market,14,0,Basic,49.0,40.0,45,0.3333333333333333,0.16666666666666666,7.0,23.0,0.525,1.0,0.0,0.0
CUST_02075,33,Education,Asia-Pacific,SMB,9,1,Basic,29.0,22.4,19,0.3,0.0,7.0,23.0,0.647,1.0,0.0,1.667
CUST_02076,43,Finance,North America,SMB,9,0,Basic,29.0,26.5,16,0.0,0.0,7.0,23.0,0.642,1.0,0.0,0.0
CUST_02077,347,Finance,North America,Mid-market,17,1,Enterprise,499.0,32.36363636363637,75,0.36363636363636365,0.13636363636363635,7.0,23.0,0.587,1.0,3.666,1.375
CUST_02078,27,Finance,Asia-Pacific,SMB,9,1,Basic,29.0,24.7,13,0.1,0.1,7.0,23.0,0.628,1.0,0.0,0.0
CUST_02079,4,Healthcare,Asia-Pacific,SMB,4,1,Basic,29.0,21.6,6,0.0,0.0,7.0,23.0,0.88,1.0,0.0,0.0
CUST_02080,41,Retail,Europe,SMB,5,0,Basic,29.0,18.166666666666668,4,0.5,0.16666666666666666,7.0,23.0,0.798,1.0,0.0,1.0
CUST_02081,112,Retail,Europe,Mid-market,2,1,Basic,49.0,26.666666666666668,7,0.0,0.0,7.0,23.0,1.087,1.0,0.0,0.0
CUST_02082,9,Retail,North America,SMB,9,1,Basic,29.0,22.916666666666668,28,0.25,0.0,7.0,23.0,0.72,1.0,0.0,0.0
CUST_02083,526,Education,Europe,Enterprise,16,0,Pro,299.0,65.3529411764706,116,0.5882352941176471,0.4117647058823529,8.0,15.0,0.635,1.0,1.214,1.7
CUST_02084,3,E-commerce,Asia-Pacific,SMB,5,1,Basic,29.0,18.125,4,0.25,0.0,7.0,23.0,0.855,1.0,0.0,2.0
CUST_02085,38,Finance,North America,SMB,17,1,Pro,99.0,22.25,35,0.25,0.1,8.0,27.0,0.449,1.0,0.0,0.0
CUST_02086,2524,E-commerce,Europe,Enterprise,12,0,Basic,99.0,60.07692307692308,84,0.23076923076923078,0.07692307692307693,7.0,23.0,0.716,1.0,0.0,0.0
CUST_02087,2019,Education,North America,Enterprise,7,0,Enterprise,999.0,70.875,55,0.25,0.25,7.0,23.0,0.55,1.0,0.0,0.0
CUST_02088,454,Healthcare,Asia-Pacific,Mid-market,1,1,Enterprise,499.0,29.0,4,0.5,0.0,7.0,23.0,1.0,1.0,0.0,1.0
CUST_02089,23,E-commerce,Europe,SMB,9,1,Basic,29.0,25.7,15,0.4,0.1,7.0,23.0,0.35,1.0,0.0,0.0
CUST_02090,338,Healthcare,Asia-Pacific,Mid-market,9,1,Basic,49.0,36.4,36,0.3,0.2,7.0,23.0,0.769,1.0,2.5,1.667
CUST_02091,4377,Healthcare,North America,Enterprise,16,0,Pro,299.0,67.94117647058823,108,0.4117647058823529,0.29411764705882354,7.0,23.0,0.243,1.0,1.7,1.214
CUST_02092,3091,Finance,Latin America,Enterprise,9,1,Enterprise,999.0,73.91666666666667,73,0.25,0.25,7.0,23.0,0.582,1.0,0.0,0.0
CUST_02093,21,Technology,North America,SMB,2,1,Basic,29.0,11.666666666666666,3,0.3333333333333333,0.0,7.0,23.0,1.071,1.0,0.0,1.5
CUST_02094,3732,E-commerce,Latin America,Enterprise,13,0,Enterprise,999.0,58.07142857142857,95,0.42857142857142855,0.17857142857142858,7.0,23.0,0.517,1.0,0.0,0.0
CUST_02095,2840,Retail,Asia-Pacific,Enterprise,9,1,Enterprise,999.0,61.5,75,0.16666666666666666,0.08333333333333333,7.0,23.0,0.561,1.0,0.0,0.0
CUST_02096,37,E-commerce,Asia-Pacific,SMB,8,0,Basic,29.0,28.0,21,0.4444444444444444,0.2777777777777778,7.0,23.0,0.607,1.0,0.9,2.25
CUST_02097,269,Finance,Asia-Pacific,Mid-market,3,1,Pro,199.0,29.0,11,0.25,0.0,7.0,23.0,0.879,1.0,0.0,2.0
CUST_02098,442,Education,Europe,Mid-market,14,0,Basic,49.0,31.933333333333334,62,0.6666666666666666,0.3333333333333333,7.0,23.0,0.689,1.0,1.5,0.75
CUST_02099,1874,Technology,Europe,Enterprise,0,0,Enterprise,999.0,26.0,3,0.0,0.0,7.0,23.0,1.0,1.0,0.0,0.0
CUST_02100,19,Finance,Latin America,SMB,13,0,Basic,29.0,21.714285714285715,17,0.14285714285714285,0.03571428571428571,7.0,23.0,0.368,1.0,0.0,0.0
CUST_02101,2071,Education,Europe,Enterprise,12,0,Enterprise,999.0,56.69230769230769,93,0.5384615384615384,0.23076923076923078,7.0,23.0,0.591,1.0,2.167,1.857
CUST_02102,26,Education,North America,SMB,11,0,Basic,29.0,24.666666666666668,25,0.16666666666666666,0.0,7.0,23.0,0.851,1.0,0.0,0.0
CUST_02103,22,Technology,North America,SMB,15,0,Basic,29.0,26.6875,28,0.3125,0.09375,8.0,26.0,0.618,1.0,0.0,1.6
CUST_02104,15,E-commerce,Europe,SMB,0,0,Basic,29.0,15.0,2,0.0,0.0,7.0,23.0,1.0,1.0,0.0,0.0
CUST_02105,41,Education,Latin America,SMB,20,0,Basic,29.0,26.19047619047619,37,0.2857142857142857,0.031746031746031744,7.0,23.0,0.325,1.0,0.0,0.0
CUST_02106,270,Healthcare,Europe,Mid-market,1,0,Pro,199.0,28.5,4,0.0,0.0,7.0,23.0,1.0,1.0,0.0,0.0
CUST_02107,22,Education,North America,SMB,7,0,Pro,99.0,19.625,11,0.125,0.0,7.0,23.0,0.994,1.0,0.0,4.0
CUST_02108,34,Healthcare,Asia-Pacific,SMB,3,1,Basic,29.0,21.25,5,0.25,0.0,7.0,23.0,0.824,1.0,0.0,0.0
CUST_02109,229,Education,North America,Mid-market,18,0,Enterprise,499.0,45.578947368421055,65,0.2631578947368421,0.18421052631578946,7.0,18.0,0.669,1.0,0.0,0.0
CUST_02110,46,Technology,Asia-Pacific,SMB,1,0,Basic,29.0,14.0,1,0.0,0.0,7.0,23.0,1.0,1.0,0.0,0.0
CUST_02111,254,E-commerce,Europe,Mid-market,12,0,Pro,199.0,42.84615384615385,40,0.15384615384615385,0.038461538461538464,7.0,23.0,0.513,1.0,0.0,0.0
CUST_02112,23,E-commerce,Asia-Pacific,SMB,6,0,Basic,29.0,16.571428571428573,4,0.14285714285714285,0.0,7.0,23.0,0.845,1.0,0.0,3.5
CUST_02113,43,Retail,North America,SMB,16,0,Pro,99.0,24.647058823529413,27,0.058823529411764705,0.0,6.0,0.0,0.71,1.0,0.0,8.499
CUST_02114,1582,E-commerce,Europe,Enterprise,20,1,Enterprise,999.0,73.08695652173913,164,0.34782608695652173,0.18478260869565216,7.0,23.0,0.445,1.0,0.0,0.0
CUST_02115,1952,Technology,Europe,Enterprise,12,0,Pro,299.0,69.0,82,0.6923076923076923,0.4230769230769231,10.0,40.0,0.304,1.0,0.0,0.0
CUST_02116,2,Education,North America,SMB,2,0,Enterprise,299.0,20.333333333333332,2,0.0,0.0,7.0,23.0,1.033,1.0,0.0,0.0
CUST_02117,32,Finance,North America,SMB,12,0,Pro,99.0,24.23076923076923,23,0.15384615384615385,0.07692307692307693,7.0,23.0,0.867,1.0,0.0,0.0
CUST_02118,1,Education,Europe,SMB,3,1,Basic,29.0,17.0,4,0.0,0.0,7.0,23.0,0.971,1.0,0.0,0.0
CUST_02119,1444,Finance,Asia-Pacific,Enterprise,23,0,Basic,99.0,74.04166666666667,165,0.5,0.3125,7.0,9.0,0.763,1.0,3.2,3.0
CUST_02120,227,Retail,Latin America,Mid-market,7,1,Basic,49.0,45.3,41,0.3,0.2,7.0,23.0,0.464,1.0,2.5,3.333
CUST_02121,47,Retail,North America,SMB,10,0,Basic,29.0,23.0,16,0.18181818181818182,0.18181818181818182,9.0,37.0,0.609,1.0,0.0,0.0
CUST_02122,59,Finance,Latin America,Mid-market,21,0,Basic,49.0,43.09090909090909,75,0.4090909090909091,0.16666666666666666,7.0,23.0,0.534,1.0,0.0,1.222
CUST_02123,4884,Healthcare,Europe,Enterprise,3,0,Pro,299.0,46.25,23,0.25,0.25,7.0,23.0,1.124,1.0,0.0,0.0
CUST_02124,25,Education,North America,SMB,4,0,Pro,99.0,17.2,6,0.2,0.0,7.0,23.0,1.047,1.0,0.0,0.0
CUST_02125,17,Healthcare,North America,SMB,9,0,Pro,99.0,24.9,16,0.2,0.1,6.0,-12.0,0.643,1.0,0.0,2.5
CUST_02126,8,Retail,North America,SMB,1,0,Basic,29.0,19.5,1,0.0,0.0,5.0,11.0,1.0,1.0,0.0,0.0
CUST_02127,48,Education,Asia-Pacific,SMB,13,0,Basic,29.0,24.357142857142858,22,0.21428571428571427,0.07142857142857142,7.0,8.0,0.862,1.0,0.0,0.0
CUST_02128,10,Technology,Europe,SMB,18,0,Basic,29.0,26.94736842105263,21,0.10526315789473684,0.05263157894736842,7.0,23.0,0.297,1.0,0.0,0.0
CUST_02129,430,E-commerce,North America,Mid-market,1,1,Basic,49.0,29.0,2,0.5,0.0,7.0,23.0,1.0,1.0,0.0,1.0
CUST_02130,40,Finance,Europe,SMB,6,0,Pro,99.0,18.428571428571427,15,0.0,0.0,7.0,23.0,0.678,1.0,0.0,0.0
CUST_02131,6,Retail,Europe,SMB,17,0,Pro,99.0,26.0,25,0.2777777777777778,0.05555555555555555,7.0,23.0,0.923,1.0,0.0,0.0
CUST_02132,31,E-commerce,Asia-Pacific,SMB,18,1,Enterprise,299.0,19.571428571428573,21,0.09523809523809523,0.047619047619047616,9.0,44.0,0.511,1.0,10.498,5.249
CUST_02133,3871,Finance,Asia-Pacific,Enterprise,17,0,Pro,299.0,70.05555555555556,103,0.6111111111111112,0.3703703703703704,7.0,23.0,0.592,1.0,1.35,0.818
CUST_02134,11,Finance,Latin America,SMB,9,1,Basic,29.0,25.25,14,0.08333333333333333,0.08333333333333333,7.0,23.0,0.337,1.0,0.0,0.0
CUST_02135,108,E-commerce,North America,Mid-market,0,0,Basic,49.0,17.0,1,0.0,0.0,7.0,23.0,1.0,1.0,0.0,0.0
CUST_02136,1179,Retail,North America,Enterprise,23,0,Enterprise,999.0,76.0,179,0.5833333333333334,0.4166666666666667,8.0,28.0,0.493,1.0,1.2,1.714
CUST_02137,152,Technology,Europe,Mid-market,17,0,Basic,49.0,46.388888888888886,63,0.3888888888888889,0.2222222222222222,7.0,23.0,0.614,1.0,2.25,2.571
CUST_02138,209,Technology,Europe,Mid-market,13,0,Basic,49.0,46.42857142857143,40,0.07142857142857142,0.07142857142857142,7.0,23.0,0.808,1.0,0.0,0.0
CUST_02139,2143,Technology,North America,Enterprise,6,1,Enterprise,999.0,57.42857142857143,50,0.5714285714285714,0.2857142857142857,7.0,23.0,0.697,1.0,1.75,1.75
CUST_02140,330,Finance,North America,Mid-market,2,1,Pro,199.0,24.4,15,0.0,0.0,7.0,23.0,1.352,1.0,0.0,0.0
CUST_02141,272,Healthcare,Europe,Mid-market,1,0,Pro,199.0,28.0,5,0.0,0.0,7.0,23.0,1.0,1.0,0.0,0.0
CUST_02142,4,Technology,North America,SMB,20,0,Basic,29.0,26.047619047619047,38,0.23809523809523808,0.0,7.0,23.0,0.576,1.0,0.0,4.2
CUST_02143,41,E-commerce,Europe,SMB,6,0,Basic,29.0,22.285714285714285,8,0.0,0.0,7.0,23.0,0.942,1.0,0.0,0.0
CUST_02144,21,Healthcare,North America,SMB,22,0,Basic,29.0,26.304347826086957,43,0.17391304347826086,0.043478260869565216,6.0,8.0,0.513,1.0,0.0,0.0
CUST_02145,9,E-commerce,Asia-Pacific,SMB,10,1,Basic,29.0,23.076923076923077,14,0.5384615384615384,0.0,7.0,23.0,0.368,1.0,0.0,0.929
CUST_02146,4955,Education,North America,Enterprise,15,0,Enterprise,999.0,76.9375,104,0.5625,0.4375,7.0,23.0,0.351,1.0,1.143,0.889
CUST_02147,453,Finance,North America,Mid-market,19,1,Pro,199.0,37.59090909090909,85,0.45454545454545453,0.28030303030303033,7.0,23.0,0.479,1.0,1.189,3.3
CUST_02148,31,Technology,Latin America,SMB,4,0,Pro,99.0,29.6,10,0.0,0.0,6.0,37.0,0.743,1.0,0.0,0.0
CUST_02149,29,Healthcare,Asia-Pacific,SMB,5,0,Pro,99.0,18.0,10,0.0,0.0,7.0,23.0,0.611,1.0,0.0,0.0
CUST_02150,22,Education,Asia-Pacific,SMB,0,0,Pro,99.0,6.0,0,0.0,0.0,7.0,23.0,1.0,1.0,0.0,0.0
CUST_02151,18,Retail,Europe,SMB,1,0,Basic,29.0,7.0,0,0.5,0.0,7.0,23.0,1.0,1.0,0.0,1.0
CUST_02152,16,Technology,North America,SMB,2,1,Basic,29.0,14.333333333333334,2,0.3333333333333333,0.0,7.0,23.0,1.151,1.0,0.0,1.5
CUST_02153,3,Technology,Asia-Pacific,SMB,7,0,Basic,29.0,22.875,9,0.0,0.0,7.0,23.0,0.787,1.0,0.0,0.0
CUST_02154,67,E-commerce,Latin America,Mid-market,21,0,Pro,199.0,45.13636363636363,94,0.22727272727272727,0.045454545454545456,7.0,23.0,0.543,1.0,0.0,0.0
CUST_02155,44,Education,Europe,SMB,4,0,Basic,29.0,18.6,5,0.2,0.0,7.0,23.0,1.237,1.0,0.0,0.0
CUST_02156,45,Technology,Asia-Pacific,SMB,1,1,Basic,29.0,14.0,1,0.5,0.0,7.0,23.0,1.0,1.0,0.0,1.0
CUST_02157,290,Education,North America,Mid-market,18,1,Enterprise,499.0,37.857142857142854,90,0.2857142857142857,0.14285714285714285,7.0,23.0,0.436,1.0,0.0,1.75
CUST_02158,15,Retail,Asia-Pacific,SMB,13,0,Basic,29.0,27.142857142857142,19,0.35714285714285715,0.21428571428571427,7.0,23.0,0.608,1.0,0.0,0.0
CUST_02159,5,Education,Europe,SMB,2,1,Pro,99.0,16.333333333333332,5,0.0,0.0,7.0,23.0,0.98,1.0,0.0,0.0
CUST_02160,11,Finance,North America,SMB,14,0,Basic,29.0,22.666666666666668,30,0.13333333333333333,0.06666666666666667,7.0,23.0,0.375,1.0,0.0,0.0
CUST_02161,477,E-commerce,Latin America,Mid-market,6,0,Basic,49.0,43.42857142857143,22,0.0,0.0,7.0,23.0,0.553,1.0,0.0,0.0
CUST_02162,15,Technology,Europe,SMB,16,0,Basic,29.0,25.176470588235293,29,0.058823529411764705,0.0,7.0,23.0,0.417,1.0,0.0,0.0
CUST_02163,1159,Education,Europe,Enterprise,6,0,Enterprise,999.0,52.857142857142854,42,0.42857142857142855,0.42857142857142855,7.0,23.0,0.785,1.0,1.167,1.167
CUST_02164,36,Retail,Europe,SMB,18,0,Pro,99.0,25.263157894736842,41,0.2631578947368421,0.10526315789473684,7.0,23.0,0.712,1.0,0.0,0.0
CUST_02165,29,Healthcare,Europe,SMB,9,0,Basic,29.0,24.9,13,0.1,0.0,7.0,23.0,0.361,1.0,0.0,0.0
CUST_02166,45,Technology,Europe,SMB,3,1,Basic,29.0,9.666666666666666,9,0.0,0.0,7.0,23.0,0.983,1.0,0.0,0.0
CUST_02167,179,Technology,Latin America,Mid-market,4,1,Basic,49.0,27.4,18,0.2,0.2,7.0,23.0,0.985,1.0,2.5,2.5
CUST_02168,380,Technology,North America,Mid-market,0,0,Pro,199.0,24.0,1,0.0,0.0,7.0,23.0,1.0,1.0,0.0,0.0
CUST_02169,25,Retail,North America,SMB,6,0,Pro,99.0,21.0,7,0.42857142857142855,0.21428571428571427,7.0,23.0,0.976,1.0,3.5,3.5
CUST_02170,3477,Finance,Asia-Pacific,Enterprise,13,0,Enterprise,999.0,58.857142857142854,101,0.7142857142857143,0.6071428571428571,7.0,23.0,0.629,1.0,0.824,0.7
CUST_02171,176,Finance,Europe,Mid-market,16,0,Pro,199.0,39.294117647058826,52,0.4117647058823529,0.2647058823529412,8.0,29.0,0.369,1.0,0.0,0.0
CUST_02172,3242,Technology,Latin America,Enterprise,4,0,Pro,299.0,53.8,34,0.4,0.4,7.0,23.0,0.567,1.0,1.25,1.25
CUST_02173,17,E-commerce,Europe,SMB,4,1,Basic,29.0,22.8,2,0.0,0.0,7.0,23.0,0.789,1.0,0.0,0.0
CUST_02174,469,E-commerce,Latin America,Mid-market,10,0,Pro,199.0,45.36363636363637,29,0.36363636363636365,0.09090909090909091,7.0,23.0,0.661,1.0,5.499,1.375
CUST_02175,12,Retail,Europe,SMB,13,0,Basic,29.0,24.285714285714285,19,0.21428571428571427,0.14285714285714285,7.0,23.0,0.618,1.0,0.0,0.0
CUST_02176,25,Education,North America,SMB,5,0,Basic,29.0,14.5,15,0.16666666666666666,0.16666666666666666,7.0,23.0,0.448,1.0,3.0,3.0
CUST_02177,298,Retail,North America,Mid-market,21,1,Basic,49.0,38.458333333333336,93,0.20833333333333334,0.0625,7.0,23.0,0.52,1.0,0.0,0.0
CUST_02178,132,Healthcare,Asia-Pacific,Mid-market,3,0,Pro,199.0,21.5,13,0.75,0.5,7.0,23.0,1.209,1.0,1.0,1.333
CUST_02179,31,Retail,Europe,SMB,2,0,Pro,99.0,18.666666666666668,5,0.6666666666666666,0.0,7.0,23.0,0.777,1.0,0.0,1.5
CUST_02180,25,E-commerce,Asia-Pacific,SMB,5,1,Pro,99.0,17.666666666666668,4,0.0,0.0,8.0,17.0,0.481,1.0,0.0,0.0
CUST_02181,39,Technology,North America,SMB,3,0,Basic,29.0,21.0,5,0.75,0.25,7.0,23.0,0.857,1.0,0.0,1.333
CUST_02182,4746,Technology,North America,Enterprise,2,0,Enterprise,999.0,38.333333333333336,6,0.0,0.0,7.0,23.0,0.9,1.0,0.0,0.0
CUST_02183,21,Retail,Europe,SMB,22,0,Basic,29.0,26.0,42,0.2608695652173913,0.06521739130434782,7.0,23.0,0.404,1.0,0.0,1.917
CUST_02184,7,Retail,North America,SMB,22,0,Basic,29.0,31.043478260869566,30,0.2608695652173913,0.08695652173913043,7.0,23.0,0.483,1.0,0.0,0.0
CUST_02185,44,Healthcare,Europe,SMB,19,0,Basic,29.0,24.1,30,0.1,0.05,5.0,16.0,0.788,1.0,0.0,0.0
CUST_02186,221,E-commerce,Europe,Mid-market,23,0,Enterprise,499.0,44.875,92,0.20833333333333334,0.08333333333333333,7.0,23.0,0.613,1.0,5.999,2.4
CUST_02187,41,Technology,Asia-Pacific,SMB,2,1,Enterprise,299.0,10.666666666666666,6,0.3333333333333333,0.0,7.0,23.0,0.656,1.0,0.0,1.5
CUST_02188,15,Finance,North America,SMB,1,0,Basic,29.0,10.5,2,0.0,0.0,7.0,23.0,1.0,1.0,0.0,0.0
CUST_02189,5,Finance,Europe,SMB,9,1,Basic,29.0,25.7,16,0.0,0.0,7.0,23.0,0.7,1.0,0.0,0.0
CUST_02190,23,E-commerce,Europe,SMB,3,1,Basic,29.0,22.5,6,0.0,0.0,7.0,23.0,0.933,1.0,0.0,0.0
CUST_02191,22,Retail,North America,SMB,23,1,Basic,29.0,24.307692307692307,33,0.038461538461538464,0.038461538461538464,7.0,15.0,0.391,1.0,0.0,0.0
CUST_02192,38,Retail,North America,SMB,10,1,Basic,29.0,20.363636363636363,22,0.18181818181818182,0.0,7.0,30.0,0.589,1.0,0.0,0.0
CUST_02193,2,Education,Latin America,SMB,9,0,Basic,29.0,21.0,21,0.2,0.1,7.0,23.0,0.548,1.0,0.0,0.0
CUST_02194,9,Technology,Europe,SMB,16,1,Pro,99.0,29.0,30,0.47368421052631576,0.18421052631578946,8.0,59.0,0.276,1.0,0.0,0.0
CUST_02195,15,Education,North America,SMB,0,0,Pro,99.0,8.0,0,0.0,0.0,7.0,23.0,1.0,1.0,0.0,0.0
CUST_02196,40,E-commerce,North America,SMB,1,0,Basic,29.0,8.5,1,0.0,0.0,7.0,23.0,1.0,1.0,0.0,0.0
CUST_02197,41,Retail,Latin America,SMB,3,1,Basic,29.0,14.5,4,0.0,0.0,7.0,23.0,0.828,1.0,0.0,0.0
CUST_02198,24,Healthcare,Europe,SMB,0,0,Basic,29.0,14.0,1,1.0,0.0,7.0,23.0,1.0,1.0,0.0,1.0
CUST_02199,14,Healthcare,Latin America,SMB,7,0,Basic,29.0,18.625,12,0.25,0.25,7.0,23.0,0.456,1.0,2.0,2.0
CUST_02200,206,E-commerce,North America,Mid-market,10,0,Pro,199.0,34.90909090909091,43,0.18181818181818182,0.09090909090909091,8.0,27.0,0.587,1.0,0.0,0.0
CUST_02201,385,Technology,Asia-Pacific,Mid-market,4,1,Basic,49.0,27.0,8,0.0,0.0,7.0,23.0,0.926,1.0,0.0,0.0
CUST_02202,24,Retail,North America,SMB,1,1,Basic,29.0,6.5,5,0.0,0.0,7.0,23.0,1.0,1.0,0.0,0.0
CUST_02203,36,Finance,Europe,SMB,9,1,Pro,99.0,25.583333333333332,17,0.16666666666666666,0.0,7.0,23.0,0.41,1.0,0.0,3.0
CUST_02204,43,Education,North America,SMB,19,0,Basic,29.0,23.6,39,0.2,0.15,8.0,38.0,0.53,1.0,0.0,0.0
CUST_02205,439,Education,Europe,Mid-market,11,0,Pro,199.0,41.0,50,0.3333333333333333,0.25,7.0,18.0,0.659,1.0,0.0,0.0
CUST_02206,55,Healthcare,Latin America,Mid-market,5,0,Basic,49.0,30.833333333333332,18,0.5,0.3333333333333333,7.0,23.0,0.746,1.0,1.5,1.0
CUST_02207,32,Technology,Latin America,SMB,10,1,Basic,29.0,21.727272727272727,20,0.09090909090909091,0.0,7.0,23.0,0.621,1.0,0.0,0.0
CUST_02208,177,Education,North America,Mid-market,6,1,Basic,49.0,36.857142857142854,20,0.5714285714285714,0.42857142857142855,7.0,23.0,1.031,1.0,1.167,0.875
CUST_02209,22,Technology,North America,SMB,21,0,Basic,29.0,22.5,39,0.13636363636363635,0.0,7.0,23.0,0.467,1.0,0.0,0.0
CUST_02210,4642,Education,Asia-Pacific,Enterprise,14,0,Basic,99.0,70.93333333333334,89,0.7333333333333333,0.35,7.0,23.0,0.797,1.0,1.429,1.364
CUST_02211,29,Finance,Latin America,SMB,3,0,Basic,29.0,16.75,7,0.25,0.25,7.0,23.0,1.015,1.0,0.0,0.0
CUST_02212,3411,E-commerce,Asia-Pacific,Enterprise,14,0,Basic,99.0,61.53333333333333,88,0.6666666666666666,0.26666666666666666,8.0,37.0,0.366,1.0,1.875,1.5
CUST_02213,48,Retail,North America,SMB,17,0,Basic,29.0,22.77777777777778,35,0.4444444444444444,0.19444444444444445,7.0,23.0,0.417,1.0,0.0,0.0
CUST_02214,42,Education,Asia-Pacific,SMB,8,0,Pro,99.0,21.333333333333332,16,0.3333333333333333,0.1111111111111111,7.0,23.0,0.375,1.0,4.5,4.5
CUST_02215,9,E-commerce,North America,SMB,11,1,Basic,29.0,24.583333333333332,17,0.0,0.0,7.0,23.0,0.631,1.0,0.0,0.0
CUST_02216,26,Education,Asia-Pacific,SMB,6,1,Basic,29.0,23.285714285714285,11,0.0,0.0,7.0,23.0,0.472,1.0,0.0,0.0
CUST_02217,9,E-commerce,Latin America,SMB,11,1,Basic,29.0,24.5,15,0.0,0.0,7.0,23.0,0.592,1.0,0.0,0.0
CUST_02218,434,Education,Europe,Mid-market,3,0,Basic,49.0,37.25,6,0.25,0.25,7.0,23.0,0.779,1.0,2.0,2.0
CUST_02219,47,Finance,Europe,SMB,17,0,Pro,99.0,24.77777777777778,33,0.1111111111111111,0.0,7.0,23.0,0.585,1.0,0.0,4.5
CUST_02220,479,Retail,Asia-Pacific,Mid-market,12,1,Enterprise,499.0,40.93333333333333,51,0.2,0.13333333333333333,7.0,23.0,0.818,1.0,3.75,2.5
CUST_02221,1027,Retail,North America,Enterprise,4,0,Enterprise,999.0,41.8,34,0.2,0.2,7.0,23.0,0.562,1.0,0.0,0.0
CUST_02222,23,Technology,North America,SMB,13,1,Pro,99.0,23.0,27,0.125,0.0,6.0,28.0,0.848,1.0,0.0,4.0
CUST_02223,31,Finance,Europe,SMB,11,1,Basic,29.0,24.083333333333332,20,0.16666666666666666,0.0,7.0,23.0,0.768,1.0,0.0,0.0
CUST_02224,28,Technology,Europe,SMB,15,0,Basic,29.0,24.1875,21,0.3125,0.1875,7.0,23.0,0.682,1.0,2.667,3.2
CUST_02225,23,Healthcare,North America,SMB,0,0,Basic,29.0,25.0,2,0.0,0.0,7.0,23.0,1.0,1.0,0.0,0.0
